Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000399999990 CH2:0.0000399999990,,Second,Volt,Volt
,,,-0.29135999084,2.00000,0.00
,,,-0.29131999612,2.00000,0.00
,,,-0.29128000140,2.00000,0.00
,,,-0.29124000669,2.00000,0.00
,,,-0.29119998217,2.00000,0.00
,,,-0.29115998745,2.00000,0.00
,,,-0.29111999273,2.00000,0.00
,,,-0.29107999802,2.00000,0.00
,,,-0.29104000330,2.00000,0.00
,,,-0.29099997878,2.00000,0.00
,,,-0.29095998406,2.00000,0.00
,,,-0.29091998935,2.00000,0.00
,,,-0.29087999463,2.00000,0.00
,,,-0.29083999991,2.00000,0.00
,,,-0.29080000520,2.00000,0.00
,,,-0.29075998068,2.00000,0.00
,,,-0.29071998596,2.00000,0.00
,,,-0.29067999125,2.00000,0.00
,,,-0.29063999653,2.00000,0.00
,,,-0.29060000181,2.00000,0.00
,,,-0.29056000710,2.00000,0.00
,,,-0.29051998258,2.00000,0.00
,,,-0.29047998786,2.00000,0.00
,,,-0.29043999314,2.00000,0.00
,,,-0.29039999843,2.00000,0.00
,,,-0.29036000371,2.00000,0.00
,,,-0.29031997919,2.00000,0.00
,,,-0.29027998447,1.92000,0.00
,,,-0.29023998976,2.00000,0.00
,,,-0.29019999504,2.00000,0.00
,,,-0.29016000032,2.00000,0.00
,,,-0.29012000561,2.00000,0.00
,,,-0.29007998109,2.00000,0.00
,,,-0.29003998637,2.00000,0.00
,,,-0.28999999166,2.00000,0.00
,,,-0.28995999694,2.00000,0.00
,,,-0.28992000222,2.00000,0.00
,,,-0.28988000751,2.00000,0.00
,,,-0.28983998299,2.00000,0.00
,,,-0.28979998827,2.00000,0.00
,,,-0.28975999355,2.00000,0.00
,,,-0.28971999884,2.00000,0.00
,,,-0.28968000412,2.00000,0.00
,,,-0.28963997960,2.00000,0.00
,,,-0.28959998488,2.00000,0.00
,,,-0.28955999017,2.00000,0.00
,,,-0.28951999545,2.00000,0.00
,,,-0.28948000073,2.00000,0.00
,,,-0.28944000602,2.00000,0.00
,,,-0.28939998150,2.00000,0.00
,,,-0.28935998678,2.00000,0.00
,,,-0.28931999207,2.00000,0.00
,,,-0.28927999735,2.00000,0.00
,,,-0.28924000263,2.00000,0.00
,,,-0.28919997811,2.00000,0.00
,,,-0.28915998340,2.00000,0.00
,,,-0.28911998868,1.92000,0.00
,,,-0.28907999396,2.00000,0.00
,,,-0.28903999925,2.00000,0.00
,,,-0.28900000453,2.00000,0.00
,,,-0.28895998001,2.00000,0.00
,,,-0.28891998529,1.92000,0.00
,,,-0.28887999058,2.00000,0.00
,,,-0.28883999586,2.08000,0.00
,,,-0.28880000114,2.00000,0.00
,,,-0.28876000643,2.00000,0.00
,,,-0.28871998191,2.00000,0.00
,,,-0.28867998719,2.00000,0.00
,,,-0.28863999248,2.00000,0.00
,,,-0.28859999776,2.00000,0.00
,,,-0.28856000304,2.00000,0.00
,,,-0.28851997852,2.00000,0.00
,,,-0.28847998381,2.00000,0.00
,,,-0.28843998909,2.00000,0.00
,,,-0.28839999437,2.00000,0.00
,,,-0.28835999966,2.00000,0.00
,,,-0.28832000494,2.00000,0.00
,,,-0.28827998042,2.00000,0.00
,,,-0.28823998570,2.00000,0.00
,,,-0.28819999099,2.00000,0.00
,,,-0.28815999627,2.00000,0.00
,,,-0.28812000155,2.00000,0.00
,,,-0.28808000684,2.00000,0.00
,,,-0.28803998232,2.00000,0.00
,,,-0.28799998760,2.00000,0.00
,,,-0.28795999289,2.00000,0.00
,,,-0.28791999817,2.00000,0.00
,,,-0.28788000345,2.00000,0.00
,,,-0.28783997893,2.00000,0.00
,,,-0.28779998422,2.00000,0.00
,,,-0.28775998950,2.00000,0.00
,,,-0.28771999478,1.92000,0.00
,,,-0.28768000007,2.00000,0.00
,,,-0.28764000535,2.00000,0.00
,,,-0.28759998083,2.00000,0.00
,,,-0.28755998611,2.00000,0.00
,,,-0.28751999140,2.00000,0.00
,,,-0.28747999668,2.00000,0.00
,,,-0.28744000196,2.00000,0.00
,,,-0.28740000725,2.00000,0.00
,,,-0.28735998273,1.92000,0.00
,,,-0.28731998801,2.00000,0.00
,,,-0.28727999330,2.00000,0.00
,,,-0.28723999858,2.00000,0.00
,,,-0.28720000386,2.00000,0.00
,,,-0.28715997934,2.00000,0.00
,,,-0.28711998463,2.00000,0.00
,,,-0.28707998991,2.00000,0.00
,,,-0.28703999519,2.00000,0.00
,,,-0.28700000048,2.00000,0.00
,,,-0.28696000576,2.00000,0.00
,,,-0.28691998124,2.00000,0.00
,,,-0.28687998652,2.00000,0.00
,,,-0.28683999181,2.00000,0.00
,,,-0.28679999709,2.00000,0.00
,,,-0.28676000237,2.00000,0.00
,,,-0.28671997786,2.00000,0.00
,,,-0.28667998314,2.00000,0.00
,,,-0.28663998842,2.00000,0.00
,,,-0.28659999371,2.00000,0.00
,,,-0.28655999899,2.00000,0.00
,,,-0.28652000427,2.00000,0.00
,,,-0.28647997975,2.00000,0.00
,,,-0.28643998504,2.00000,0.00
,,,-0.28639999032,2.00000,0.00
,,,-0.28635999560,2.00000,0.00
,,,-0.28632000089,2.00000,0.00
,,,-0.28628000617,2.00000,0.00
,,,-0.28623998165,2.00000,0.00
,,,-0.28619998693,2.00000,0.00
,,,-0.28615999222,2.00000,0.00
,,,-0.28611999750,2.00000,0.00
,,,-0.28608000278,1.92000,0.00
,,,-0.28603997827,2.00000,0.00
,,,-0.28599998355,2.00000,0.00
,,,-0.28595998883,2.00000,0.00
,,,-0.28591999412,2.00000,0.00
,,,-0.28587999940,2.00000,0.00
,,,-0.28584000468,2.00000,0.00
,,,-0.28579998016,2.00000,0.00
,,,-0.28575998545,2.00000,0.00
,,,-0.28571999073,2.00000,0.00
,,,-0.28567999601,2.00000,0.00
,,,-0.28564000130,2.00000,0.00
,,,-0.28560000658,2.00000,0.00
,,,-0.28555998206,2.00000,0.00
,,,-0.28551998734,2.00000,0.00
,,,-0.28547999263,2.00000,0.00
,,,-0.28543999791,2.00000,0.00
,,,-0.28540000319,2.00000,0.00
,,,-0.28535997868,2.00000,0.00
,,,-0.28531998396,2.00000,0.00
,,,-0.28527998924,2.00000,0.00
,,,-0.28523999453,2.00000,0.00
,,,-0.28519999981,2.00000,0.00
,,,-0.28516000509,2.00000,0.00
,,,-0.28511998057,2.00000,0.00
,,,-0.28507998586,2.00000,0.00
,,,-0.28503999114,2.00000,0.00
,,,-0.28499999642,2.00000,0.00
,,,-0.28496000171,2.00000,0.00
,,,-0.28492000699,2.00000,0.00
,,,-0.28487998247,2.00000,0.00
,,,-0.28483998775,2.00000,0.00
,,,-0.28479999304,2.00000,0.00
,,,-0.28475999832,2.00000,0.00
,,,-0.28472000360,2.00000,0.00
,,,-0.28467997909,2.00000,0.00
,,,-0.28463998437,2.00000,0.00
,,,-0.28459998965,2.00000,0.00
,,,-0.28455999494,2.00000,0.00
,,,-0.28452000022,2.00000,0.00
,,,-0.28448000550,2.00000,0.00
,,,-0.28443998098,2.00000,0.00
,,,-0.28439998627,2.00000,0.00
,,,-0.28435999155,2.00000,0.00
