Record Length,20480,,Source,CH1,CH2
Sample Interval,CH1:0.0000040000000 CH2:0.0000040000000,,Second,Volt,Volt
,,,-0.02787199989,0.00,0.00
,,,-0.02786800079,0.00,0.00
,,,-0.02786399983,0.00,0.00
,,,-0.02786000073,0.00,0.00
,,,-0.02785599977,0.00,0.00
,,,-0.02785200067,0.00,0.00
,,,-0.02784799971,0.00,0.00
,,,-0.02784400061,0.00,0.00
,,,-0.02783999965,0.00,0.00
,,,-0.02783600055,0.00,0.00
,,,-0.02783199959,0.00,0.00
,,,-0.02782800049,-0.08000,0.00
,,,-0.02782399952,0.00,-0.08000
,,,-0.02782000042,0.00,0.00
,,,-0.02781599946,-0.08000,0.00
,,,-0.02781200036,0.00,0.00
,,,-0.02780799940,0.00,0.00
,,,-0.02780400030,0.00,0.00
,,,-0.02779999934,0.00,0.00
,,,-0.02779600024,-0.08000,0.00
,,,-0.02779199928,0.00,0.00
,,,-0.02778800018,0.00,-0.08000
,,,-0.02778399922,0.00,0.00
,,,-0.02778000012,0.00,0.00
,,,-0.02777599916,0.00,0.00
,,,-0.02777200006,0.00,0.00
,,,-0.02776799910,0.00,0.00
,,,-0.02776400000,-0.08000,0.00
,,,-0.02775999904,0.00,0.00
,,,-0.02775599994,0.00,0.00
,,,-0.02775200084,0.00,0.00
,,,-0.02774799988,-0.08000,0.00
,,,-0.02774400078,0.00,0.00
,,,-0.02773999982,0.00,0.00
,,,-0.02773600072,0.00,0.00
,,,-0.02773199975,0.00,0.00
,,,-0.02772800066,0.00,-0.08000
,,,-0.02772399969,-0.08000,0.08000
,,,-0.02772000059,-0.08000,0.00
,,,-0.02771599963,0.00,0.00
,,,-0.02771200053,0.00,0.00
,,,-0.02770799957,0.00,0.00
,,,-0.02770400047,0.00,0.00
,,,-0.02769999951,0.00,-0.08000
,,,-0.02769600041,0.00,0.00
,,,-0.02769199945,0.00,0.00
,,,-0.02768800035,0.00,0.00
,,,-0.02768399939,0.00,0.00
,,,-0.02768000029,0.00,0.00
,,,-0.02767599933,0.00,0.00
,,,-0.02767200023,0.00,0.00
,,,-0.02766799927,0.00,0.00
,,,-0.02766400017,0.00,0.00
,,,-0.02765999921,0.00,0.00
,,,-0.02765600011,0.00,0.00
,,,-0.02765199915,0.00,0.00
,,,-0.02764800005,0.00,0.00
,,,-0.02764399908,0.00,0.08000
,,,-0.02763999999,0.00,0.00
,,,-0.02763599902,0.00,0.00
,,,-0.02763199992,0.00,0.00
,,,-0.02762800083,0.00,0.00
,,,-0.02762399986,-0.08000,-0.08000
,,,-0.02762000076,0.00,0.00
,,,-0.02761599980,0.00,0.00
,,,-0.02761200070,0.00,0.00
,,,-0.02760799974,0.00,0.00
,,,-0.02760400064,0.00,0.00
,,,-0.02759999968,0.00,0.00
,,,-0.02759600058,-0.08000,0.00
,,,-0.02759199962,0.00,0.00
,,,-0.02758800052,0.00,0.00
,,,-0.02758399956,0.00,0.00
,,,-0.02758000046,0.00,0.00
,,,-0.02757599950,0.00,0.08000
,,,-0.02757200040,0.00,0.00
,,,-0.02756799944,0.00,0.00
,,,-0.02756400034,0.00,0.00
,,,-0.02755999938,0.00,-0.08000
,,,-0.02755600028,0.00,0.00
,,,-0.02755199932,0.00,0.00
,,,-0.02754800022,0.00,0.00
,,,-0.02754399925,0.00,0.00
,,,-0.02754000016,0.00,0.00
,,,-0.02753599919,-0.08000,0.00
,,,-0.02753200009,0.00,0.00
,,,-0.02752799913,0.00,0.00
,,,-0.02752400003,0.00,0.00
,,,-0.02751999907,0.00,0.00
,,,-0.02751599997,0.00,0.00
,,,-0.02751199901,0.00,0.00
,,,-0.02750799991,0.00,0.00
,,,-0.02750400081,0.00,0.00
,,,-0.02749999985,0.00,0.00
,,,-0.02749600075,0.00,0.00
,,,-0.02749199979,-0.08000,0.00
,,,-0.02748800069,0.00,0.00
,,,-0.02748399973,0.00,0.00
,,,-0.02748000063,-0.08000,0.00
,,,-0.02747599967,0.00,0.00
,,,-0.02747200057,0.00,0.00
,,,-0.02746799961,0.00,-0.08000
,,,-0.02746400051,0.00,0.00
,,,-0.02745999955,0.00,-0.08000
,,,-0.02745600045,0.00,0.00
,,,-0.02745199949,0.00,0.00
,,,-0.02744800039,0.00,0.00
,,,-0.02744399942,0.00,0.00
,,,-0.02744000033,0.00,0.00
,,,-0.02743599936,-0.08000,0.00
,,,-0.02743200026,0.00,0.00
,,,-0.02742799930,0.00,-0.08000
,,,-0.02742400020,-0.08000,0.00
,,,-0.02741999924,-0.08000,0.08000
,,,-0.02741600014,0.00,0.00
,,,-0.02741199918,0.00,0.00
,,,-0.02740800008,0.00,0.00
,,,-0.02740399912,0.00,0.00
,,,-0.02740000002,0.00,0.00
,,,-0.02739599906,0.00,0.00
,,,-0.02739199996,0.00,0.00
,,,-0.02738800086,0.00,0.00
,,,-0.02738399990,0.00,0.00
,,,-0.02738000080,0.00,0.00
,,,-0.02737599984,0.00,0.00
,,,-0.02737200074,-0.08000,0.00
,,,-0.02736799978,0.00,0.00
,,,-0.02736400068,0.00,0.08000
,,,-0.02735999972,0.00,0.00
,,,-0.02735600062,0.00,0.00
,,,-0.02735199966,0.00,0.00
,,,-0.02734800056,0.00,0.00
,,,-0.02734399959,-0.08000,0.00
,,,-0.02734000050,0.00,0.00
,,,-0.02733599953,0.00,0.00
,,,-0.02733200043,0.00,0.00
,,,-0.02732799947,0.00,0.00
,,,-0.02732400037,-0.08000,0.00
,,,-0.02731999941,0.00,0.00
,,,-0.02731600031,0.00,0.00
,,,-0.02731199935,0.00,0.00
,,,-0.02730800025,0.00,0.00
,,,-0.02730399929,0.00,0.00
,,,-0.02730000019,0.00,0.00
,,,-0.02729599923,0.00,0.00
,,,-0.02729200013,0.00,0.00
,,,-0.02728799917,0.00,-0.08000
,,,-0.02728400007,0.00,0.00
,,,-0.02727999911,0.00,0.00
,,,-0.02727600001,0.00,0.00
,,,-0.02727199905,0.00,0.00
,,,-0.02726799995,0.00,-0.08000
,,,-0.02726400085,0.00,0.00
,,,-0.02725999989,0.00,0.00
,,,-0.02725600079,0.00,0.00
,,,-0.02725199983,0.00,0.00
,,,-0.02724800073,-0.08000,0.00
,,,-0.02724399976,0.00,0.00
,,,-0.02724000067,-0.08000,0.00
,,,-0.02723599970,0.00,0.00
,,,-0.02723200060,0.00,0.00
,,,-0.02722799964,0.00,0.00
,,,-0.02722400054,0.00,0.00
,,,-0.02721999958,0.00,0.00
,,,-0.02721600048,0.00,0.00
,,,-0.02721199952,0.00,0.00
,,,-0.02720800042,0.00,0.00
,,,-0.02720399946,0.00,0.00
,,,-0.02720000036,0.00,0.00
,,,-0.02719599940,0.00,0.00
,,,-0.02719200030,0.00,0.00
,,,-0.02718799934,0.00,0.00
,,,-0.02718400024,0.00,0.00
,,,-0.02717999928,-0.08000,0.00
,,,-0.02717600018,0.00,0.00
,,,-0.02717199922,0.00,0.00
,,,-0.02716800012,-0.08000,0.00
,,,-0.02716399916,-0.08000,0.00
,,,-0.02716000006,0.00,-0.08000
,,,-0.02715599909,0.00,0.00
,,,-0.02715200000,0.00,0.00
,,,-0.02714799903,0.00,0.00
,,,-0.02714399993,0.00,0.00
,,,-0.02714000084,0.00,0.00
,,,-0.02713599987,0.00,0.00
,,,-0.02713200077,0.00,0.00
,,,-0.02712799981,0.00,0.00
,,,-0.02712400071,-0.08000,0.00
,,,-0.02711999975,0.00,0.00
,,,-0.02711600065,0.00,0.00
,,,-0.02711199969,0.00,0.00
,,,-0.02710800059,-0.08000,0.08000
,,,-0.02710399963,-0.08000,-0.08000
,,,-0.02710000053,0.00,0.00
,,,-0.02709599957,0.00,0.00
,,,-0.02709200047,0.00,0.00
,,,-0.02708799951,0.00,0.00
,,,-0.02708400041,0.00,-0.08000
,,,-0.02707999945,0.00,0.00
,,,-0.02707600035,0.00,0.00
,,,-0.02707199939,-0.08000,0.00
,,,-0.02706800029,0.00,0.00
,,,-0.02706399933,0.00,0.00
,,,-0.02706000023,0.00,0.00
,,,-0.02705599926,0.00,0.00
,,,-0.02705200016,0.00,-0.08000
,,,-0.02704799920,0.00,0.00
,,,-0.02704400010,0.00,0.00
,,,-0.02703999914,-0.08000,0.00
,,,-0.02703600004,0.00,0.00
,,,-0.02703199908,0.00,0.00
,,,-0.02702799998,-0.08000,0.00
,,,-0.02702399902,0.00,0.00
,,,-0.02701999992,0.00,0.00
,,,-0.02701600082,0.00,0.00
,,,-0.02701199986,0.00,0.00
,,,-0.02700800076,-0.08000,0.08000
,,,-0.02700399980,0.00,0.00
,,,-0.02700000070,0.00,0.00
,,,-0.02699599974,0.00,0.00
,,,-0.02699200064,0.00,0.00
,,,-0.02698799968,0.00,0.00
,,,-0.02698400058,0.00,0.00
,,,-0.02697999962,0.00,0.00
,,,-0.02697600052,-0.08000,0.00
,,,-0.02697199956,-0.08000,-0.08000
,,,-0.02696800046,0.00,0.00
,,,-0.02696399949,0.00,0.00
,,,-0.02696000040,0.00,0.00
,,,-0.02695599943,0.00,0.00
,,,-0.02695200033,0.00,0.00
,,,-0.02694799937,0.00,0.00
,,,-0.02694400027,-0.08000,0.00
,,,-0.02693999931,0.00,0.00
,,,-0.02693600021,0.00,0.00
,,,-0.02693199925,0.00,0.00
,,,-0.02692800015,-0.08000,0.00
,,,-0.02692399919,0.00,-0.08000
,,,-0.02692000009,0.00,0.00
,,,-0.02691599913,-0.08000,0.00
,,,-0.02691200003,0.00,0.00
,,,-0.02690799907,0.00,0.00
,,,-0.02690399997,0.00,0.00
,,,-0.02689999901,-0.08000,0.00
,,,-0.02689599991,0.00,0.00
,,,-0.02689200081,0.00,0.00
,,,-0.02688799985,0.00,0.00
,,,-0.02688400075,0.00,0.00
,,,-0.02687999979,0.00,0.00
,,,-0.02687600069,0.00,0.00
,,,-0.02687199973,0.00,0.00
,,,-0.02686800063,0.00,0.00
,,,-0.02686399966,-0.08000,0.00
,,,-0.02686000057,0.00,0.00
,,,-0.02685599960,0.00,0.00
,,,-0.02685200050,0.00,0.00
,,,-0.02684799954,0.00,0.00
,,,-0.02684400044,0.00,0.00
,,,-0.02683999948,0.00,0.00
,,,-0.02683600038,0.00,0.00
,,,-0.02683199942,0.00,0.00
,,,-0.02682800032,0.00,0.00
,,,-0.02682399936,0.00,0.00
,,,-0.02682000026,0.00,0.00
,,,-0.02681599930,0.00,0.00
,,,-0.02681200020,0.00,0.00
,,,-0.02680799924,0.00,-0.08000
,,,-0.02680400014,0.00,0.00
,,,-0.02679999918,0.00,0.00
,,,-0.02679600008,0.00,0.00
,,,-0.02679199912,0.00,0.00
,,,-0.02678800002,0.00,0.00
,,,-0.02678399906,0.00,-0.08000
,,,-0.02677999996,0.00,0.00
,,,-0.02677600086,0.00,0.00
,,,-0.02677199990,0.00,0.00
,,,-0.02676800080,0.00,0.00
,,,-0.02676399983,0.00,0.00
,,,-0.02676000074,0.00,0.00
,,,-0.02675599977,-0.08000,0.00
,,,-0.02675200067,0.00,0.08000
,,,-0.02674799971,0.00,0.00
,,,-0.02674400061,0.00,0.00
,,,-0.02673999965,0.00,0.00
,,,-0.02673600055,0.00,-0.08000
,,,-0.02673199959,0.00,-0.08000
,,,-0.02672800049,0.00,0.00
,,,-0.02672399953,0.00,0.00
,,,-0.02672000043,0.00,0.00
,,,-0.02671599947,-0.08000,-0.08000
,,,-0.02671200037,0.00,-0.08000
,,,-0.02670799941,0.00,0.00
,,,-0.02670400031,0.00,0.00
,,,-0.02669999935,0.00,0.00
,,,-0.02669600025,0.00,0.00
,,,-0.02669199929,0.00,0.00
,,,-0.02668800019,0.00,0.00
,,,-0.02668399923,0.00,0.00
,,,-0.02668000013,0.00,0.00
,,,-0.02667599916,0.00,0.00
,,,-0.02667200007,0.00,0.00
,,,-0.02666799910,0.00,0.00
,,,-0.02666400000,0.00,0.00
,,,-0.02665999904,-0.08000,0.08000
,,,-0.02665599994,0.00,0.00
,,,-0.02665200084,0.00,0.00
,,,-0.02664799988,0.00,0.00
,,,-0.02664400078,0.00,0.00
,,,-0.02663999982,0.00,0.00
,,,-0.02663600072,-0.08000,0.00
,,,-0.02663199976,0.00,0.00
,,,-0.02662800066,0.00,0.00
,,,-0.02662399970,0.00,0.00
,,,-0.02662000060,0.00,0.00
,,,-0.02661599964,0.00,0.00
,,,-0.02661200054,0.00,0.00
,,,-0.02660799958,-0.08000,0.00
,,,-0.02660400048,0.00,0.00
,,,-0.02659999952,-0.08000,0.00
,,,-0.02659600042,0.00,0.00
,,,-0.02659199946,-0.08000,0.00
,,,-0.02658800036,0.00,0.00
,,,-0.02658399940,0.00,0.00
,,,-0.02658000030,0.00,0.00
,,,-0.02657599933,0.00,0.00
,,,-0.02657200024,0.00,-0.08000
,,,-0.02656799927,-0.08000,0.00
,,,-0.02656400017,0.00,0.00
,,,-0.02655999921,0.00,0.00
,,,-0.02655600011,0.00,0.00
,,,-0.02655199915,0.08000,0.00
,,,-0.02654800005,0.00,0.00
,,,-0.02654399909,0.00,0.00
,,,-0.02653999999,0.00,0.00
,,,-0.02653599903,0.00,0.00
,,,-0.02653199993,0.00,0.00
,,,-0.02652800083,-0.08000,0.00
,,,-0.02652399987,0.00,0.00
,,,-0.02652000077,0.00,0.00
,,,-0.02651599981,0.00,0.00
,,,-0.02651200071,0.00,0.00
,,,-0.02650799975,0.00,0.00
,,,-0.02650400065,0.00,0.00
,,,-0.02649999969,0.00,0.00
,,,-0.02649600059,0.00,0.08000
,,,-0.02649199963,0.00,0.00
,,,-0.02648800053,0.00,0.00
,,,-0.02648399957,0.00,0.00
,,,-0.02648000047,0.00,0.00
,,,-0.02647599950,0.00,0.00
,,,-0.02647200041,0.00,0.00
,,,-0.02646799944,0.00,0.00
,,,-0.02646400034,0.00,0.00
,,,-0.02645999938,0.00,-0.08000
,,,-0.02645600028,0.00,0.00
,,,-0.02645199932,0.00,0.00
,,,-0.02644800022,0.00,0.00
,,,-0.02644399926,0.00,-0.08000
,,,-0.02644000016,0.00,0.00
,,,-0.02643599920,0.00,-0.08000
,,,-0.02643200010,0.00,0.00
,,,-0.02642799914,0.00,0.00
,,,-0.02642400004,-0.08000,0.00
,,,-0.02641999908,0.00,0.00
,,,-0.02641599998,0.00,0.00
,,,-0.02641199902,0.00,0.00
,,,-0.02640799992,-0.08000,-0.08000
,,,-0.02640400082,0.00,0.00
,,,-0.02639999986,0.00,0.00
,,,-0.02639600076,0.00,0.00
,,,-0.02639199980,0.00,0.00
,,,-0.02638800070,0.00,-0.08000
,,,-0.02638399974,0.00,0.00
,,,-0.02638000064,0.00,0.00
,,,-0.02637599967,0.00,-0.08000
,,,-0.02637200058,0.00,0.08000
,,,-0.02636799961,0.00,0.00
,,,-0.02636400051,0.00,0.00
,,,-0.02635999955,0.00,0.00
,,,-0.02635600045,0.00,0.00
,,,-0.02635199949,0.00,0.00
,,,-0.02634800039,0.00,0.00
,,,-0.02634399943,0.00,0.00
,,,-0.02634000033,0.00,0.00
,,,-0.02633599937,0.00,0.00
,,,-0.02633200027,0.00,0.00
,,,-0.02632799931,0.00,0.00
,,,-0.02632400021,-0.08000,0.00
,,,-0.02631999925,0.00,0.00
,,,-0.02631600015,0.00,0.00
,,,-0.02631199919,-0.08000,0.00
,,,-0.02630800009,0.00,0.00
,,,-0.02630399913,0.00,-0.08000
,,,-0.02630000003,0.00,0.00
,,,-0.02629599907,0.00,0.00
,,,-0.02629199997,0.00,0.00
,,,-0.02628799900,0.00,0.00
,,,-0.02628399990,0.00,0.00
,,,-0.02628000081,0.00,0.00
,,,-0.02627599984,0.00,0.00
,,,-0.02627200074,0.00,-0.08000
,,,-0.02626799978,0.00,-0.08000
,,,-0.02626400068,0.00,0.00
,,,-0.02625999972,-0.08000,0.00
,,,-0.02625600062,-0.08000,0.00
,,,-0.02625199966,0.00,0.00
,,,-0.02624800056,0.00,0.00
,,,-0.02624399960,-0.08000,0.00
,,,-0.02624000050,0.00,0.00
,,,-0.02623599954,0.00,0.00
,,,-0.02623200044,0.00,-0.08000
,,,-0.02622799948,0.00,0.00
,,,-0.02622400038,0.00,0.00
,,,-0.02621999942,0.00,0.00
,,,-0.02621600032,0.00,0.00
,,,-0.02621199936,0.00,0.00
,,,-0.02620800026,0.00,0.00
,,,-0.02620399930,0.00,0.00
,,,-0.02620000020,0.00,0.00
,,,-0.02619599923,0.00,0.00
,,,-0.02619200014,0.00,0.00
,,,-0.02618799917,0.00,0.00
,,,-0.02618400007,0.00,0.00
,,,-0.02617999911,0.00,0.00
,,,-0.02617600001,0.00,0.00
,,,-0.02617199905,0.00,0.00
,,,-0.02616799995,0.00,0.00
,,,-0.02616400085,0.00,0.00
,,,-0.02615999989,0.00,0.00
,,,-0.02615600079,0.00,0.00
,,,-0.02615199983,0.00,0.00
,,,-0.02614800073,0.00,0.00
,,,-0.02614399977,0.00,0.00
,,,-0.02614000067,0.00,0.08000
,,,-0.02613599971,0.00,0.00
,,,-0.02613200061,0.00,0.00
,,,-0.02612799965,0.00,0.00
,,,-0.02612400055,0.00,0.00
,,,-0.02611999959,0.00,0.00
,,,-0.02611600049,0.00,-0.08000
,,,-0.02611199953,0.00,0.00
,,,-0.02610800043,0.00,0.00
,,,-0.02610399947,0.00,0.00
,,,-0.02610000037,0.00,0.00
,,,-0.02609599940,0.00,0.00
,,,-0.02609200031,0.00,0.00
,,,-0.02608799934,-0.08000,0.00
,,,-0.02608400024,0.00,-0.08000
,,,-0.02607999928,0.00,0.00
,,,-0.02607600018,0.00,-0.08000
,,,-0.02607199922,0.00,0.00
,,,-0.02606800012,0.00,0.00
,,,-0.02606399916,0.00,0.00
,,,-0.02606000006,0.00,0.00
,,,-0.02605599910,-0.08000,0.00
,,,-0.02605200000,0.00,0.00
,,,-0.02604799904,0.00,0.00
,,,-0.02604399994,0.00,0.00
,,,-0.02604000084,-0.08000,0.00
,,,-0.02603599988,0.00,0.00
,,,-0.02603200078,0.00,-0.08000
,,,-0.02602799982,-0.08000,0.00
,,,-0.02602400072,0.00,0.00
,,,-0.02601999976,0.00,0.00
,,,-0.02601600066,-0.08000,0.00
,,,-0.02601199970,0.00,0.08000
,,,-0.02600800060,0.00,0.00
,,,-0.02600399964,0.00,0.00
,,,-0.02600000054,0.00,0.00
,,,-0.02599599957,0.00,0.00
,,,-0.02599200048,-0.08000,0.00
,,,-0.02598799951,0.00,0.00
,,,-0.02598400041,0.00,0.00
,,,-0.02597999945,0.00,0.00
,,,-0.02597600035,0.00,0.00
,,,-0.02597199939,0.00,0.00
,,,-0.02596800029,0.00,0.00
,,,-0.02596399933,0.00,0.00
,,,-0.02596000023,0.00,0.00
,,,-0.02595599927,0.00,0.00
,,,-0.02595200017,0.00,0.00
,,,-0.02594799921,-0.08000,0.00
,,,-0.02594400011,0.00,0.00
,,,-0.02593999915,0.00,0.00
,,,-0.02593600005,0.00,0.00
,,,-0.02593199909,-0.08000,0.00
,,,-0.02592799999,0.00,0.00
,,,-0.02592399903,0.00,0.00
,,,-0.02591999993,0.00,-0.08000
,,,-0.02591600083,-0.08000,0.00
,,,-0.02591199987,0.00,0.00
,,,-0.02590800077,0.00,0.00
,,,-0.02590399981,-0.08000,0.00
,,,-0.02590000071,0.00,0.00
,,,-0.02589599974,0.00,0.00
,,,-0.02589200065,0.00,0.00
,,,-0.02588799968,0.00,0.00
,,,-0.02588400058,-0.08000,0.00
,,,-0.02587999962,0.00,0.00
,,,-0.02587600052,0.00,0.00
,,,-0.02587199956,-0.08000,0.00
,,,-0.02586800046,0.00,0.00
,,,-0.02586399950,0.00,0.00
,,,-0.02586000040,0.00,0.00
,,,-0.02585599944,0.00,0.00
,,,-0.02585200034,0.00,-0.08000
,,,-0.02584799938,0.00,-0.08000
,,,-0.02584400028,0.00,0.00
,,,-0.02583999932,0.00,0.00
,,,-0.02583600022,-0.08000,0.00
,,,-0.02583199926,0.00,0.00
,,,-0.02582800016,0.00,0.00
,,,-0.02582399920,0.00,0.00
,,,-0.02582000010,0.00,0.00
,,,-0.02581599914,0.00,0.00
,,,-0.02581200004,0.00,0.00
,,,-0.02580799907,0.00,0.00
,,,-0.02580399998,0.00,0.00
,,,-0.02579999901,0.00,0.00
,,,-0.02579599991,0.00,0.00
,,,-0.02579200082,0.00,0.00
,,,-0.02578799985,0.00,0.00
,,,-0.02578400075,0.00,0.00
,,,-0.02577999979,0.00,0.00
,,,-0.02577600069,-0.08000,-0.08000
,,,-0.02577199973,0.00,0.00
,,,-0.02576800063,0.00,0.00
,,,-0.02576399967,0.00,0.00
,,,-0.02576000057,0.00,0.00
,,,-0.02575599961,0.00,-0.08000
,,,-0.02575200051,0.00,0.00
,,,-0.02574799955,0.00,0.00
,,,-0.02574400045,-0.08000,0.00
,,,-0.02573999949,-0.08000,0.00
,,,-0.02573600039,0.00,0.00
,,,-0.02573199943,0.00,0.00
,,,-0.02572800033,0.00,0.00
,,,-0.02572399937,0.00,0.00
,,,-0.02572000027,0.00,0.08000
,,,-0.02571599931,0.00,0.00
,,,-0.02571200021,0.00,0.00
,,,-0.02570799924,0.00,0.00
,,,-0.02570400015,0.00,0.00
,,,-0.02569999918,0.00,0.00
,,,-0.02569600008,0.00,0.00
,,,-0.02569199912,0.00,0.00
,,,-0.02568800002,0.00,0.00
,,,-0.02568399906,-0.08000,-0.08000
,,,-0.02567999996,0.00,0.00
,,,-0.02567600086,0.00,0.00
,,,-0.02567199990,0.00,0.00
,,,-0.02566800080,0.00,0.00
,,,-0.02566399984,0.00,0.00
,,,-0.02566000074,0.00,0.00
,,,-0.02565599978,0.00,0.00
,,,-0.02565200068,-0.08000,0.00
,,,-0.02564799972,0.00,0.00
,,,-0.02564400062,-0.08000,0.00
,,,-0.02563999966,0.00,0.00
,,,-0.02563600056,-0.08000,0.00
,,,-0.02563199960,0.00,0.00
,,,-0.02562800050,0.00,-0.08000
,,,-0.02562399954,0.00,0.00
,,,-0.02562000044,0.00,0.00
,,,-0.02561599948,0.00,0.00
,,,-0.02561200038,0.00,0.00
,,,-0.02560799941,0.00,0.00
,,,-0.02560400032,0.00,0.00
,,,-0.02559999935,0.00,0.00
,,,-0.02559600025,0.00,0.00
,,,-0.02559199929,0.00,0.00
,,,-0.02558800019,0.00,-0.08000
,,,-0.02558399923,0.00,0.00
,,,-0.02558000013,0.00,0.00
,,,-0.02557599917,0.00,0.00
,,,-0.02557200007,0.00,0.00
,,,-0.02556799911,0.00,0.00
,,,-0.02556400001,0.00,0.00
,,,-0.02555999905,0.00,0.00
,,,-0.02555599995,0.00,0.00
,,,-0.02555200085,0.00,0.00
,,,-0.02554799989,0.00,0.00
,,,-0.02554400079,0.00,0.00
,,,-0.02553999983,0.00,0.00
,,,-0.02553600073,0.00,0.00
,,,-0.02553199977,0.00,0.00
,,,-0.02552800067,0.00,0.00
,,,-0.02552399971,0.00,0.00
,,,-0.02552000061,0.00,0.00
,,,-0.02551599964,0.00,0.00
,,,-0.02551200055,-0.08000,0.00
,,,-0.02550799958,0.00,0.00
,,,-0.02550400048,0.00,-0.08000
,,,-0.02549999952,0.00,0.00
,,,-0.02549600042,0.00,0.00
,,,-0.02549199946,0.00,0.00
,,,-0.02548800036,0.00,0.00
,,,-0.02548399940,0.00,0.00
,,,-0.02548000030,0.00,0.00
,,,-0.02547599934,0.00,0.00
,,,-0.02547200024,0.00,0.00
,,,-0.02546799928,0.00,0.00
,,,-0.02546400018,0.00,-0.08000
,,,-0.02545999922,0.00,0.00
,,,-0.02545600012,0.00,0.00
,,,-0.02545199916,0.00,0.00
,,,-0.02544800006,-0.08000,0.00
,,,-0.02544399910,0.00,0.00
,,,-0.02544000000,0.00,0.00
,,,-0.02543599904,0.00,0.00
,,,-0.02543199994,0.00,0.00
,,,-0.02542800084,0.00,0.00
,,,-0.02542399988,0.00,0.00
,,,-0.02542000078,0.00,0.00
,,,-0.02541599981,0.00,0.00
,,,-0.02541200072,0.00,0.00
,,,-0.02540799975,0.00,0.00
,,,-0.02540400065,0.00,0.00
,,,-0.02539999969,-0.08000,0.00
,,,-0.02539600059,0.00,0.00
,,,-0.02539199963,0.00,0.00
,,,-0.02538800053,0.00,0.00
,,,-0.02538399957,0.00,0.00
,,,-0.02538000047,0.00,0.00
,,,-0.02537599951,0.00,0.00
,,,-0.02537200041,0.00,0.00
,,,-0.02536799945,0.00,0.00
,,,-0.02536400035,0.00,-0.08000
,,,-0.02535999939,0.00,0.00
,,,-0.02535600029,0.00,0.08000
,,,-0.02535199933,-0.08000,0.00
,,,-0.02534800023,0.00,0.00
,,,-0.02534399927,0.00,0.00
,,,-0.02534000017,0.00,0.00
,,,-0.02533599921,-0.08000,0.00
,,,-0.02533200011,-0.08000,-0.08000
,,,-0.02532799914,-0.08000,0.00
,,,-0.02532400005,0.00,0.00
,,,-0.02531999908,0.00,0.00
,,,-0.02531599998,-0.08000,-0.08000
,,,-0.02531199902,0.00,0.00
,,,-0.02530799992,0.00,0.00
,,,-0.02530400082,0.00,0.00
,,,-0.02529999986,0.00,0.08000
,,,-0.02529600076,0.00,-0.08000
,,,-0.02529199980,0.00,0.00
,,,-0.02528800070,0.00,0.00
,,,-0.02528399974,0.00,0.00
,,,-0.02528000064,-0.08000,0.00
,,,-0.02527599968,0.00,0.00
,,,-0.02527200058,0.00,0.00
,,,-0.02526799962,0.00,0.00
,,,-0.02526400052,-0.08000,0.00
,,,-0.02525999956,0.00,-0.08000
,,,-0.02525600046,0.00,0.00
,,,-0.02525199950,-0.08000,-0.08000
,,,-0.02524800040,0.00,0.00
,,,-0.02524399944,0.00,-0.08000
,,,-0.02524000034,-0.08000,0.00
,,,-0.02523599938,0.00,0.00
,,,-0.02523200028,0.00,0.00
,,,-0.02522799931,0.00,-0.08000
,,,-0.02522400022,-0.08000,0.00
,,,-0.02521999925,0.00,0.00
,,,-0.02521600015,0.00,0.00
,,,-0.02521199919,0.00,0.00
,,,-0.02520800009,0.00,0.00
,,,-0.02520399913,0.00,0.00
,,,-0.02520000003,0.00,0.00
,,,-0.02519599907,0.00,0.00
,,,-0.02519199997,0.00,0.00
,,,-0.02518799901,0.00,0.00
,,,-0.02518399991,0.00,0.00
,,,-0.02518000081,0.00,0.00
,,,-0.02517599985,0.00,0.00
,,,-0.02517200075,0.00,0.00
,,,-0.02516799979,-0.08000,-0.08000
,,,-0.02516400069,0.00,0.00
,,,-0.02515999973,0.00,0.00
,,,-0.02515600063,0.00,0.00
,,,-0.02515199967,0.00,0.08000
,,,-0.02514800057,0.00,0.00
,,,-0.02514399961,0.00,0.00
,,,-0.02514000051,0.00,0.00
,,,-0.02513599955,0.00,0.00
,,,-0.02513200045,0.00,0.00
,,,-0.02512799948,0.00,-0.08000
,,,-0.02512400039,0.00,0.00
,,,-0.02511999942,0.00,0.00
,,,-0.02511600032,0.00,0.00
,,,-0.02511199936,0.00,0.00
,,,-0.02510800026,0.00,0.00
,,,-0.02510399930,0.00,0.00
,,,-0.02510000020,0.00,0.00
,,,-0.02509599924,-0.08000,0.00
,,,-0.02509200014,0.00,0.00
,,,-0.02508799918,0.00,0.00
,,,-0.02508400008,-0.08000,0.00
,,,-0.02507999912,0.00,0.00
,,,-0.02507600002,0.00,0.00
,,,-0.02507199906,-0.08000,-0.08000
,,,-0.02506799996,0.00,-0.08000
,,,-0.02506400086,0.00,0.00
,,,-0.02505999990,0.00,0.00
,,,-0.02505600080,0.00,0.00
,,,-0.02505199984,0.00,-0.08000
,,,-0.02504800074,0.00,0.00
,,,-0.02504399978,-0.08000,0.00
,,,-0.02504000068,0.00,0.00
,,,-0.02503599972,0.00,0.00
,,,-0.02503200062,0.00,0.00
,,,-0.02502799965,-0.08000,0.00
,,,-0.02502400056,0.00,0.00
,,,-0.02501999959,0.00,0.00
,,,-0.02501600049,0.00,-0.08000
,,,-0.02501199953,-0.08000,-0.08000
